article_id|chunk_id|question|answer|accuracy|completeness|clarity|contextual_relevance|cluster
73000525831|7|Какие бонусы среди добавленных в проект будут видны сотрудникам с текущим доступом?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|2|3|3
73000525831|7|Какие статусы среди списка будут видны сотрудникам с добавленным доступом?|"Из списка статусов сотрудники с добавленным доступом будут видеть все статусы, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525831|2|Какую информацию будет видеть сотрудник в разделе о доступе к должностям?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525831|1|Какие статусы будут видны сотрудникам с добавленным доступом?|"Сотрудникам с добавленным доступом будут видны все статусы, кроме статуса ""Утвержден""."|3|4|2|4|3
73000525831|7|Будут ли выбранные должности иметь доступ к просмотру заработной платы сотрудников и возможность ее изменения?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден"". (ссылка на изображение: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73031616541/original/S-Vto7kDf9MyUvcEEYZrnn9FYT0c2KiR7Q.png?1668480906)"|3|4|5|2|0
73000525831|2|Могут ли выбранные должности просматривать зарплату сотрудников и изменять ее?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, кроме статуса ""Утвержден""."|3|4|3|2|9
73000525831|2|Какие статусы будут видны сотрудникам с добавленным доступом?|"Сотрудникам с добавленным доступом будут видны все статусы, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525831|2|Какие бонусы будут видны сотрудникам с текущим доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|3|2|9
73000525834|2|Будут ли выбранные должности иметь возможность просмотреть зарплату сотрудников и изменить ее?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, кроме статуса ""Утвержден""."|3|4|2|1|9
73000525834|2|Какие должности предусмотрены в разделе?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525834|2|Какие бонусы выбранные сотрудникам с данным доступом смогут увидеть?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|4|5|4|3|1
73000525834|2|Какие статусы будут видны сотрудникам с добавленным доступом?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|3|2|9
73000525834|2|"Что произойдет после нажатия на кнопку ""Сохранить""?"|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы по бонусам, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525834|2|Какой доступ предоставляется подразделению HR?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|3|2|9
73000525834|2|Кто и какую информацию сможет просмотреть подразделение HR?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|3|2|9
73000525831|5|Какую информацию сотрудник сможет видеть в разделе о позициях?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|3|2|9
73000525831|5|Какие бонусы будут видимы для сотрудников с текущим доступом?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|5|5|4|3|1
73000525831|5|Могут ли выбранные позиции просматривать и изменять зарплату сотрудников?|"Сотрудники с добавленным доступом будут видеть все статусы, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525831|5|Какие статусы будут видимы для сотрудников с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|3|2|9
73000525834|1|Может ли выбранные позиции просматривать и изменять заработную плату сотрудников?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме ""Утвержден""."|2|4|4|3|2
73000525834|1|Какую информацию сотрудник будет видеть в разделе о позициях?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|2|4|3
73000525834|1|Какие бонусы будут доступны сотрудникам с текущим доступом?|"Сотрудники с добавленным доступом будут видеть все статусы, кроме статуса ""Утвержден""."|3|4|3|2|9
73000525834|1|Какие статусы будут видны сотрудникам с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|3|8
73000525834|1|Где будет отображаться добавленный вами доступ?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка за исключением статуса ""Утвержден""."|2|4|3|3|2
73000525831|6|Смогут ли выбранные должности просматривать и изменять заработную плату сотрудников?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525831|6|Какую информацию можно увидеть в разделе о должностях?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|4|2|0
73000525831|6|Какие бонусы из списка по проекту смогут видеть сотрудники с текущим доступом?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|4|5
73000525831|6|Где нужно нажать после заполнения полей, чтобы сохранить изменения?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|2|0|1|0|7
73000525831|6|Какой доступ будет добавлен в примере выше и для какого отдела?|"Сотрудники с добавленным доступом смогут видеть все статусы, кроме ""Утвержден""."|3|4|4|4|5
73000525831|6|Какие статусы из списка смогут увидеть сотрудники с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|2|4|3|4|5
73000525831|6|Кто будет иметь доступ к данным о должностях в проекте у HR-отдела?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме ""Утвержден""."|3|3|4|2|0
73000525834|3|Какую информацию сотрудник будет видеть в разделе о позициях?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525834|3|Какие бонусы из списка, добавленного в проект, смогут видеть сотрудники с текущим доступом?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, кроме статуса ""Утвержден""."|3|5|4|4|5
73000525834|3|У выбранных должностей будет ли доступ к просмотру зарплат сотрудников и возможность их изменения?|"Сотрудники с добавленным доступом увидят все статусы, кроме ""Утвержден""."|3|3|4|2|0
73000525834|5|Какие статусы из списка будут видны сотрудникам с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы, кроме статуса ""Утвержден""."|3|4|2|3|3
73000525834|3|Какие статусы из списка смогут видеть сотрудники с добавленным доступом?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, за исключением статуса ""Утвержден""."|4|4|3|3|1
73000525834|5|На какие должности будет предоставлен доступ в разделе?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|4|5|3|2|4
73000525834|5|Могут ли выбранные должности просматривать заработную плату сотрудников и изменять ее?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|2|3|3
73000525834|5|Что нужно сделать после заполнения полей?|"Сотрудники с добавленным доступом смогут видеть все статусы, кроме ""Утвержден""."|2|4|2|2|9
73000525834|5|Сколько сотрудников HR-отдела смогут просматривать данные по всем должностям в проекте?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|3|4|5
73000525834|5|Какие бонусы из списка добавленных в проект будут видны сотрудникам с текущим доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|4|4|4|3|1
73000525834|4|Какая информация доступна сотрудникам в разделе о должностях?|"На основании предоставленной информации, сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525834|4|Могут ли выбранные должности просматривать зарплаты сотрудников и изменять их?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|2|3|4|3|2
73000525834|4|Какие статусы будут видны сотрудникам с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы, кроме статуса ""Утвержден""."|4|4|4|3|1
73000525834|4|Какие бонусы будут видны сотрудникам с текущим доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525834|6|Какую информацию о должностях сотрудник будет видеть в разделе?|"Сотрудники с добавленным доступом будут видеть все статусы, кроме статуса ""Утвержден""."|3|4|3|2|9
73000525834|6|Определенность на изменение зарплаты, доступна ли просмотр зарплаты сотрудников и возможность ее изменения для выбранных должностей?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|3|8
73000525834|6|Возможность просмотра бонусов, какие из добавленных в проект бонусов будут видеть сотрудники с текущим доступом?|"Сотрудники с добавленным доступом будут видеть все статусы, кроме статуса ""Утвержден"". "|3|4|4|3|8
73000525834|6|Изменяемые статусы, какие статусы из списка будут видеть сотрудники с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы, кроме ""Утвержден""."|4|5|3|2|4
73000525834|9|Будут ли выбранные должности иметь доступ к просмотру и изменению заработной платы сотрудников?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|4|2|0
73000525834|9|Какую информацию сотрудники будут видеть в разделе о должностях?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|4|2|0
73000525834|9|Какие бонусы из списка добавленных в проект будут видны сотрудникам с текущим доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525834|8|На какой раздел сотрудники получат доступ?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525834|9|Какие статусы из списка будут видны сотрудникам с добавленным доступом?|"Согласно информации из документа №2, сотрудники с добавленным доступом смогут видеть и изменять все статусы бонусов, кроме ""Утвержден""."|3|4|4|3|8
73000525834|8|Какие бонусы будут видимы для сотрудников с текущим доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|4|4|3|3|1
73000525834|8|Могут ли выбранные должности просматривать заработную плату сотрудников и изменять ее?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525834|8|Куда нужно нажать, чтобы сохранить добавленный доступ?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме ""Утвержден""."|3|2|4|2|7
73000525834|8|Какие статусы будут видимы для сотрудников с добавленным доступом?|"Сотрудникам с добавленным доступом будут видны статусы, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525834|8|Какой отдел получает доступ в приведенном примере и какие возможности он получает?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|3|2|9
73000525839|1|Какие статусы будут видны для сотрудников с добавленным доступом из списка?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы, кроме статуса ""Утвержден""."|2|4|3|3|2
73000525839|1|Какие бонусы будут видны для сотрудников с текущим доступом из списка добавленных к проекту?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525839|1|Будет ли у выбранных должностей доступ к просмотру заработной платы сотрудников и возможность ее изменения?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|3|2|9
73000525839|1|Какую информацию сотрудник увидит в разделе о доступных позициях?|Статусы, которые будут видны сотрудникам с добавленным доступом, можно определить из списка статусов, выбранных для этого доступа. В документе не приведен точный список статусов, поэтому я не могу конкретно указать какие статусы будут видны.|3|2|4|2|7
73000525834|7|Будут ли выбранные позиции иметь доступ к просмотру заработной платы сотрудников и возможность ее изменения?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|4|2|0
73000525834|7|Какие бонусы из списка добавленных в проект выберут сотрудники с текущим доступом и смогут ли их изменять?|"Сотрудники с добавленным доступом будут видеть все статусы, за исключением статуса ""Утвержден""."|3|4|3|2|9
73000525834|7|Какую информацию сотрудник будет видеть в разделе о доступных позициях?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|2|4|3|3|2
73000525834|7|Какие статусы из списка выберут сотрудники с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|2|3|4|3|2
73000525839|2|Будут ли выбранные должности иметь доступ к просмотру и изменению зарплаты сотрудников?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|2|2|9
73000525839|2|Какие бонусы будут видны сотрудникам с данным доступом?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525839|2|Какую информацию о должностях сотрудник увидит в разделе?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|2|4|3
73000525839|2|Какие статусы будут видны сотрудникам с добавленным доступом?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, за исключением статуса ""Утвержден""."|4|5|3|2|4
73000525839|3|Есть ли доступ к просмотру и изменению заработной платы?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме ""Утвержден""."|4|3|5|3|8
73000525839|3|На какую информацию будет доступно узнать сотрудникам секции?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|5|5|4|3|1
73000525839|3|Какие бонусы сотрудники смогут видеть?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|3|3|8
73000525839|3|Какие статусы будут видимы сотрудникам соответствующего уровня доступа?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме ""Утвержден""."|4|5|3|2|4
73000525839|4|Могут ли выбранные должности просматривать и изменять зарплаты сотрудников?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме ""Утвержден""."|3|4|4|3|8
73000525839|3|Где будет отображаться добавленный доступ?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы за исключением статуса ""Утвержден""."|4|5|3|2|4
73000525839|4|Какие бонусы будут видны сотрудникам с текущим доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме ""Утвержден""."|3|4|4|2|0
73000525839|4|На какие должности предоставляется доступ?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|3|4|2|0
73000525839|4|"Что произойдет после нажатия кнопки ""Сохранить""?"|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме ""Утвержден""."|3|4|4|3|8
73000525839|4|Какие статусы сотрудники с добавленным доступом будут видеть?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, кроме статуса ""Утвержден""."|3|4|5|4|5
73000525839|4|Какие данные будут видны сотрудникам HR-отдела после добавления доступа?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, за исключением статуса ""Утвержден""."|3|4|4|3|8
73000525839|5|К каким должностям есть доступ?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, за исключением статуса ""Утвержден""."|3|4|4|3|8
73000525839|5|Можно ли просматривать и изменять заработную плату?|"Сотрудники с добавленным доступом будут видеть все статусы, кроме статуса ""Утвержден""."|2|3|4|1|7
73000525839|5|Какие бонусы могут быть видны?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы, кроме ""Утвержден""."|3|4|2|3|3
73000525839|5|Какие статусы можно редактировать?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме ""Утвержден""."|3|4|4|2|0
73000525839|5|Как добавить доступ для HR-отдела ко всем должностям в проекте?|"Сотрудники с добавленным доступом будут видеть все статусы, кроме статуса ""Утвержден""."|2|3|4|3|2
73000525842|4|К каким должностям будет доступ?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525842|4|Могут ли выбранные должности просматривать заработную плату сотрудников и изменять ее?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы, кроме статуса ""Утвержден""."|2|4|3|5|5
73000525842|4|Какие бонусы будут видны сотрудникам с текущим доступом?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525842|4|Какие статусы сотрудники с добавленным доступом будут видеть?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|3|8
73000525842|1|К каким должностям получится доступ?|"Сотрудники с добавленным доступом смогут видеть все статусы, кроме ""Утвержден""."|4|4|3|3|1
73000525842|1|Какие бонусы будут видны?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525842|1|Какие статусы будут видны и могут быть изменены?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|4|5|3|2|4
73000525842|3|Какую информацию можно увидеть в разделе о должностях сотрудника?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|1|4|2|3|3
73000525842|1|Можно ли видеть и изменять заработную плату?|"Из списка статусов, сотрудники с добавленным доступом смогут видеть все статусы кроме ""Утвержден""."|2|3|3|2|2
73000525842|3|Какие бонусы из списка добавленных в проект смогут видеть сотрудники с текущим доступом?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|4|3|5|4|5
73000525842|3|Возможно ли для выбранных должностей просматривать зарплату сотрудников и изменять ее?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525842|3|Какие статусы из списка будут видеть сотрудники с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525842|2|Какая информация будет доступна сотрудникам в разделе о позициях?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525842|2|Будут ли сотрудники с доступом иметь возможность просматривать и изменять зарплату?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|2|4|5|5
73000525842|2|Какие статусы будут видны сотрудникам с добавленным доступом?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|2|3|3
73000525842|6|Какие должности доступны в разделе информации?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|4|3|2|4|3
73000525842|2|Какие бонусы будут доступны сотрудникам с текущим доступом?|"Сотрудникам с добавленным доступом будут видны все статусы, кроме ""Утвержден""."|3|4|4|2|0
73000525842|6|Можно ли просматривать и изменять зарплату?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|2|4|3|1|9
73000525842|5|Какую информацию сотрудник сможет видеть в разделе о позициях?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы из списка, кроме статуса ""Утвержден""."|3|3|2|4|3
73000525842|6|Какие статусы видны сотрудникам с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|2|4|3
73000525814|6|Какую информацию о должностях сотрудник будет видеть в разделе?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525842|6|Какие бонусы видны сотрудникам с доступом?|"Из списка статусов сотрудники с добавленным доступом смогут видеть все статусы, кроме статуса ""Утвержден""."|3|4|2|1|9
73000525842|5|Могут ли выбранные должности просматривать зарплатные ведомости сотрудников и изменять их?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|4|5
73000525842|5|Что нужно сделать после заполнения полей?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525842|5|Какие бонусы сотрудники смогут видеть из списка добавленных в проект?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка за исключением статуса ""Утвержден""."|3|5|4|4|5
73000525842|5|Какие статусы из списка сотрудники с добавленным доступом будут видеть?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме ""Утвержден""."|3|4|4|2|0
73000525843|3|Какие должности будут видеть сотрудники в разделе?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, за исключением статуса ""Утвержден""."|4|5|3|2|4
73000525843|3|Какие бонусы из списка добавленных к проекту будут видны сотрудникам с текущим доступом?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы, кроме статуса ""Утвержден""."|2|4|4|3|2
73000525843|3|Могут ли выбранные должности просматривать оклады сотрудников и изменять их?|"Сотрудники с добавленным доступом будут видеть все статусы, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525843|3|Какие статусы из списка будут видны сотрудникам с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|2|3|3
73000525843|2|Какая информация будет видна сотрудникам в разделе о должностях?|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы, кроме ""Утвержден""."|2|4|3|3|2
73000525843|2|Какие бонусы будут видны сотрудникам с текущим доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы, кроме ""Утвержден""."|3|4|4|3|8
73000525843|2|Будет ли доступ к просмотру и изменению зарплаты?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, кроме статуса ""Утвержден""."|3|5|4|4|5
73000525843|2|Какие статусы будут видны сотрудникам с добавленным доступом?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|5|4|3|8
73000525843|2|Где отображается добавленный доступ?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525843|1|Будут ли выбранные должности иметь доступ к просмотру зарплат сотрудников и возможность их изменения?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525843|1|Какую информацию о должностях сотрудник увидит в разделе?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|4|4|5
73000525843|1|Какие бонусы будут видны сотрудникам с текущим доступом из списка добавленных к проекту?|"Сотрудники с добавленным доступом будут видеть и изменять все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525843|1|Какие статусы будут видны сотрудникам с добавленным доступом из списка статусов?|"Согласно документу, сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|5|4|3|8
73000525843|1|Почему приведен пример с добавлением доступа для отдела кадров?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525843|1|"Что произойдет после нажатия ""Сохранить"" при заполнении полей?"|"Сотрудники с добавленным доступом смогут видеть и изменять все статусы, кроме статуса ""Утвержден""."|4|5|3|2|4
73000525843|5|Какую информацию сотрудник увидит в разделе о доступных должностях?|"Сотрудникам с добавленным доступом будут видны все статусы из списка, кроме ""Утвержден""."|3|4|3|3|8
73000525843|5|Можно ли просматривать и изменять заработную плату?|"Сотрудники с добавленным доступом будут видеть все статусы из списка, за исключением статуса ""Утвержден""."|3|4|2|1|9
73000525843|5|Какие статусы сотрудники смогут видеть?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|2|0
73000525843|5|Какие бонусы сотрудники смогут видеть?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме статуса ""Утвержден""."|3|4|5|2|0
73000525843|5|Как сохранить добавленный доступ?|"Сотрудники с добавленным доступом смогут видеть все статусы, кроме ""Утвержден""."|3|4|4|3|8
73000525845|2|Какую информацию они смогут видеть сотрудники после добавления доступа для отдела HR?|"Сотрудники с добавленным доступом смогут видеть все статусы из списка, кроме ""Утвержден""."|4|5|3|2|4
73000525843|4|Какую информацию сотрудник будет видеть в разделе о доступных должностях?|"Для сотрудников с добавленным доступом будут видны все статусы из списка, кроме статуса ""Утвержден""."|3|4|4|3|8
